date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2025-05-21,STRANGLE,NIFTY,NEUTRAL,SE,24750,09:15:00,10:15:00,50.96,85.61,-67.99,-2252.25,58.06,-2310.31,-99426.79,-49426.79,50000,65,STOP_LOSS,60,False,False
2025-05-23,STRANGLE,NIFTY,NEUTRAL,SE,24650,09:15:00,09:40:00,50.67,83.05,-63.9,-2104.7,57.78,-2162.48,-101589.27,-51589.27,50000,65,STOP_LOSS,25,False,False
2025-05-26,STRANGLE,NIFTY,NEUTRAL,SE,24900,09:15:00,09:25:00,52.49,90.39,-72.2,-2463.5,58.61,-2522.11,-104111.38,-54111.38,50000,65,STOP_LOSS,10,False,False
2025-05-28,STRANGLE,NIFTY,NEUTRAL,SE,24850,09:15:00,12:25:00,51.85,35.23,32.05,1080.3,52.9,1027.4,-103083.98,-53083.98,50000,65,DECAY_TARGET,190,False,False
2025-06-04,STRANGLE,NIFTY,NEUTRAL,SE,24550,09:15:00,11:40:00,50.42,33.51,33.54,1099.15,52.67,1046.48,-102037.5,-52037.5,50000,65,DECAY_TARGET,145,False,False
2025-06-09,STRANGLE,NIFTY,NEUTRAL,SE,25150,09:15:00,11:15:00,52.91,36.6,30.83,1060.15,53.09,1007.06,-101030.44,-51030.44,50000,65,DECAY_TARGET,120,False,False
2025-06-16,STRANGLE,NIFTY,NEUTRAL,SE,24750,09:15:00,11:00:00,51.45,85.05,-65.31,-2184.0,58.02,-2242.02,-103272.46,-53272.46,50000,65,STOP_LOSS,105,False,False
2025-06-17,STRANGLE,NIFTY,NEUTRAL,SE,25000,09:15:00,09:50:00,52.83,86.99,-64.66,-2220.4,58.27,-2278.67,-105551.13,-55551.13,50000,65,STOP_LOSS,35,True,False
2025-06-23,STRANGLE,NIFTY,NEUTRAL,SE,24950,09:15:00,11:10:00,51.92,35.8,31.05,1047.8,52.96,994.84,-104556.29,-54556.29,50000,65,DECAY_TARGET,115,False,False
2025-06-25,STRANGLE,NIFTY,NEUTRAL,SE,25150,09:15:00,12:00:00,52.62,33.27,36.77,1257.75,52.73,1205.02,-103351.27,-53351.27,50000,65,DECAY_TARGET,165,False,False
