date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2026-02-23,RANGE_B,NIFTY,BULLISH,CE,25650,12:20:00,12:40:00,30.42,47.31,55.51,5488.16,77.65,5410.51,70592.84,120592.84,9886.82,325,TARGET_HIT,20,False,False
2026-04-15,RANGE_B,NIFTY,BEARISH,PE,24250,10:45:00,10:50:00,33.29,46.66,40.16,3476.21,71.75,3404.46,73997.3,123997.3,8655.29,260,TARGET_HIT,5,False,False
2026-04-15,RANGE_B,NIFTY,BEARISH,PE,24250,14:45:00,14:50:00,13.08,8.67,-33.68,-3149.73,62.78,-3212.51,70784.79,120784.79,9351.57,715,STOP_LOSS,5,False,False
2026-04-20,RANGE_B,NIFTY,BEARISH,PE,24450,10:40:00,11:05:00,38.59,56.81,47.23,3553.61,69.39,3484.22,74269.01,124269.01,7524.15,195,TARGET_HIT,25,False,False
2026-04-20,RANGE_B,NIFTY,BEARISH,PE,24450,11:20:00,11:25:00,27.86,23.12,-17.02,-1541.45,64.68,-1606.13,72662.88,122662.88,9055.59,325,STOP_LOSS,5,False,False
2026-04-20,RANGE_B,NIFTY,BULLISH,CE,24400,13:10:00,13:20:00,30.26,16.93,-44.06,-4332.72,61.97,-4394.69,68268.19,118268.19,9834.67,325,STOP_LOSS,10,False,False
2026-04-20,RANGE_B,NIFTY,BULLISH,CE,24400,13:45:00,13:50:00,10.52,13.78,30.96,2963.93,72.96,2890.97,71159.16,121159.16,9574.54,910,TARGET_HIT,5,False,False
2026-04-20,RANGE_B,NIFTY,BULLISH,CE,24400,13:55:00,14:05:00,15.37,8.19,-46.73,-4667.38,61.78,-4729.16,66430.0,116430.0,9987.87,650,STOP_LOSS,10,False,False
2026-05-08,RANGE_B,NIFTY,BULLISH,CE,24200,12:20:00,12:30:00,19.82,15.74,-20.57,-1854.88,64.1,-1918.98,64511.02,114511.02,9017.77,455,BE_STOP,10,False,False
2026-05-08,RANGE_B,NIFTY,BULLISH,CE,24150,12:40:00,13:00:00,32.6,27.48,-15.71,-1331.25,63.74,-1394.99,63116.03,113116.03,8475.35,260,STOP_LOSS,20,False,False
2026-05-22,RANGE_B,NIFTY,BEARISH,PE,23800,12:45:00,12:50:00,17.6,10.66,-39.45,-3611.25,61.62,-3672.87,59443.16,109443.16,9153.38,520,STOP_LOSS,5,False,False
2026-05-22,RANGE_B,NIFTY,BEARISH,PE,23800,13:30:00,13:40:00,12.54,17.84,42.26,4133.09,75.27,4057.82,63500.98,113500.98,9779.25,780,TARGET_HIT,10,False,False
2026-05-22,RANGE_B,NIFTY,BULLISH,CE,23750,14:00:00,14:05:00,23.14,33.92,46.58,4203.7,73.72,4129.98,67630.96,117630.96,9024.29,390,TARGET_HIT,5,False,False
2026-05-22,RANGE_B,NIFTY,BULLISH,CE,23750,14:15:00,14:25:00,21.11,8.5,-59.72,-5736.98,59.24,-5796.22,61834.74,111834.74,9606.48,455,STOP_LOSS,10,False,False
2026-05-22,RANGE_B,NIFTY,BULLISH,CE,23700,14:40:00,14:45:00,15.95,27.8,74.3,6931.47,78.71,6852.76,68687.5,118687.5,9329.4,585,TARGET_HIT,5,False,False
