date,window,instrument,direction,option_type,strike,entry_time,exit_time,entry_price,exit_price,pnl_pct,gross_pnl,transaction_cost,pnl_rupees,cumulative_pnl,cumulative_capital,trade_budget,quantity,exit_reason,holding_min,is_expiry,is_paper
2012-02-09,T4,SENSEX,BEARISH,PE,17600,14:20:00,14:28:00,3.86,3.31,-14.29,-101299.94,1205.81,-102505.75,317568.2,817568.2,700000,181340,STOP_LOSS,8,True,False
2012-02-10,T1,NIFTY,BEARISH,PE,5400,09:22:00,10:10:00,53.53,61.2,14.55,157444.44,2716.06,154728.38,472296.58,972296.58,1100000,20540,FORCE_CLOSE,48,False,False
2012-02-10,T3,NIFTY,BEARISH,PE,5400,12:45:00,13:20:00,52.68,61.2,16.4,177688.64,2747.36,174941.28,647237.86,1147237.86,1100000,20865,FORCE_CLOSE,35,False,False
2012-02-13,T1,NIFTY,BEARISH,PE,5400,09:22:00,09:30:00,39.03,33.38,-14.3,-101298.96,1427.17,-102726.13,544511.73,1044511.73,700000,17940,STOP_LOSS,8,False,False
2012-02-13,T3,NIFTY,BEARISH,PE,5400,12:45:00,12:53:00,37.43,32.02,-14.29,-101299.88,1428.18,-102728.06,441783.67,941783.67,700000,18720,STOP_LOSS,8,False,False
2012-02-14,T1,NIFTY,BEARISH,PE,5400,09:22:00,09:30:00,24.57,21.02,-14.31,-101297.88,1425.98,-102723.86,339059.81,839059.81,700000,28470,STOP_LOSS,8,True,False
2012-02-14,T2,NIFTY,BEARISH,PE,5400,11:30:00,11:38:00,22.62,19.35,-14.3,-101298.49,1426.65,-102725.14,236334.67,736334.67,700000,30940,STOP_LOSS,8,True,False
2012-02-14,T3,NIFTY,BEARISH,PE,5400,12:45:00,12:53:00,21.37,18.28,-14.3,-101298.85,1427.05,-102725.9,133608.77,633608.77,700000,32760,STOP_LOSS,8,True,False
2012-02-14,T4,NIFTY,BEARISH,PE,5400,14:20:00,14:28:00,19.74,16.89,-14.29,-101299.73,1428.01,-102727.74,30881.03,530881.03,700000,35490,STOP_LOSS,8,True,False
2012-02-16,T1,SENSEX,BEARISH,PE,18200,09:22:00,09:30:00,65.21,55.77,-14.29,-101299.21,1205.13,-102504.34,-71623.31,428376.69,700000,10740,STOP_LOSS,8,True,False
2012-02-16,T2,SENSEX,BEARISH,PE,18200,11:30:00,11:38:00,57.3,49.01,-14.3,-101298.95,1204.88,-102503.83,-174127.14,325872.86,700000,12220,STOP_LOSS,8,True,False
2012-02-16,T3,SENSEX,BEARISH,PE,18200,12:45:00,13:20:00,51.8,45.98,-11.05,-78656.39,1237.25,-79893.64,-254020.78,245979.22,700000,13520,FORCE_CLOSE,35,True,False
2012-02-16,T4,SENSEX,BEARISH,PE,18200,14:20:00,14:44:00,43.23,45.98,6.58,44562.64,1411.51,43151.13,-210869.65,289130.35,700000,16200,FORCE_CLOSE,24,True,False
2012-02-21,T1,NIFTY,BEARISH,PE,5550,09:22:00,09:30:00,10.09,8.63,-14.29,-101299.51,1427.77,-102727.28,-313596.93,186403.07,700000,69420,STOP_LOSS,8,True,False
